date,filename,total_rain,rain_class,period,wet
2023-03-26 10:10:00,SMM00894_20230326_101000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:15:00,SMM00894_20230326_101500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:20:00,SMM00894_20230326_102000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:25:00,SMM00894_20230326_102500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:30:00,SMM00894_20230326_103000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:35:00,SMM00894_20230326_103500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:40:00,SMM00894_20230326_104000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:45:00,SMM00894_20230326_104500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:50:00,SMM00894_20230326_105000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 10:55:00,SMM00894_20230326_105500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:00:00,SMM00894_20230326_110000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:05:00,SMM00894_20230326_110500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:10:00,SMM00894_20230326_111000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:15:00,SMM00894_20230326_111500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:20:00,SMM00894_20230326_112000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:25:00,SMM00894_20230326_112500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:30:00,SMM00894_20230326_113000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:35:00,SMM00894_20230326_113500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:40:00,SMM00894_20230326_114000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:45:00,SMM00894_20230326_114500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:50:00,SMM00894_20230326_115000_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 11:55:00,SMM00894_20230326_115500_0-0_no-rain_morning.wav,0.0,no-rain,morning,
2023-03-26 12:00:00,SMM00894_20230326_120000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:05:00,SMM00894_20230326_120500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:10:00,SMM00894_20230326_121000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:15:00,SMM00894_20230326_121500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:20:00,SMM00894_20230326_122000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:25:00,SMM00894_20230326_122500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:30:00,SMM00894_20230326_123000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:35:00,SMM00894_20230326_123500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:40:00,SMM00894_20230326_124000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:45:00,SMM00894_20230326_124500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:50:00,SMM00894_20230326_125000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 12:55:00,SMM00894_20230326_125500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:00:00,SMM00894_20230326_130000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:05:00,SMM00894_20230326_130500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:10:00,SMM00894_20230326_131000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:15:00,SMM00894_20230326_131500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:20:00,SMM00894_20230326_132000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:25:00,SMM00894_20230326_132500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:30:00,SMM00894_20230326_133000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:35:00,SMM00894_20230326_133500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:40:00,SMM00894_20230326_134000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:45:00,SMM00894_20230326_134500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:50:00,SMM00894_20230326_135000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 13:55:00,SMM00894_20230326_135500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:00:00,SMM00894_20230326_140000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:05:00,SMM00894_20230326_140500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:10:00,SMM00894_20230326_141000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:15:00,SMM00894_20230326_141500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:20:00,SMM00894_20230326_142000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:25:00,SMM00894_20230326_142500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:30:00,SMM00894_20230326_143000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:35:00,SMM00894_20230326_143500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:40:00,SMM00894_20230326_144000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:45:00,SMM00894_20230326_144500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:50:00,SMM00894_20230326_145000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 14:55:00,SMM00894_20230326_145500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:00:00,SMM00894_20230326_150000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:05:00,SMM00894_20230326_150500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:10:00,SMM00894_20230326_151000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:15:00,SMM00894_20230326_151500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:20:00,SMM00894_20230326_152000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:25:00,SMM00894_20230326_152500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:30:00,SMM00894_20230326_153000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:35:00,SMM00894_20230326_153500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:40:00,SMM00894_20230326_154000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:45:00,SMM00894_20230326_154500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:50:00,SMM00894_20230326_155000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 15:55:00,SMM00894_20230326_155500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:00:00,SMM00894_20230326_160000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:05:00,SMM00894_20230326_160500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:10:00,SMM00894_20230326_161000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:15:00,SMM00894_20230326_161500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:20:00,SMM00894_20230326_162000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:25:00,SMM00894_20230326_162500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:30:00,SMM00894_20230326_163000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:35:00,SMM00894_20230326_163500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:40:00,SMM00894_20230326_164000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:45:00,SMM00894_20230326_164500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:50:00,SMM00894_20230326_165000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 16:55:00,SMM00894_20230326_165500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:00:00,SMM00894_20230326_170000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:05:00,SMM00894_20230326_170500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:10:00,SMM00894_20230326_171000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:15:00,SMM00894_20230326_171500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:20:00,SMM00894_20230326_172000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:25:00,SMM00894_20230326_172500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:30:00,SMM00894_20230326_173000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:35:00,SMM00894_20230326_173500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:40:00,SMM00894_20230326_174000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:45:00,SMM00894_20230326_174500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:50:00,SMM00894_20230326_175000_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 17:55:00,SMM00894_20230326_175500_0-0_no-rain_afternoon.wav,0.0,no-rain,afternoon,
2023-03-26 18:00:00,SMM00894_20230326_180000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:05:00,SMM00894_20230326_180500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:10:00,SMM00894_20230326_181000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:15:00,SMM00894_20230326_181500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:20:00,SMM00894_20230326_182000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:25:00,SMM00894_20230326_182500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:30:00,SMM00894_20230326_183000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:35:00,SMM00894_20230326_183500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:40:00,SMM00894_20230326_184000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:45:00,SMM00894_20230326_184500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:50:00,SMM00894_20230326_185000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 18:55:00,SMM00894_20230326_185500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:00:00,SMM00894_20230326_190000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:05:00,SMM00894_20230326_190500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:10:00,SMM00894_20230326_191000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:15:00,SMM00894_20230326_191500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:20:00,SMM00894_20230326_192000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:25:00,SMM00894_20230326_192500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:30:00,SMM00894_20230326_193000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:35:00,SMM00894_20230326_193500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:40:00,SMM00894_20230326_194000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:45:00,SMM00894_20230326_194500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:50:00,SMM00894_20230326_195000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 19:55:00,SMM00894_20230326_195500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:00:00,SMM00894_20230326_200000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:05:00,SMM00894_20230326_200500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:10:00,SMM00894_20230326_201000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:15:00,SMM00894_20230326_201500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:20:00,SMM00894_20230326_202000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:25:00,SMM00894_20230326_202500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:30:00,SMM00894_20230326_203000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:35:00,SMM00894_20230326_203500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:40:00,SMM00894_20230326_204000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:45:00,SMM00894_20230326_204500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:50:00,SMM00894_20230326_205000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 20:55:00,SMM00894_20230326_205500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:00:00,SMM00894_20230326_210000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:05:00,SMM00894_20230326_210500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:10:00,SMM00894_20230326_211000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:15:00,SMM00894_20230326_211500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:20:00,SMM00894_20230326_212000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:25:00,SMM00894_20230326_212500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:30:00,SMM00894_20230326_213000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:35:00,SMM00894_20230326_213500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:40:00,SMM00894_20230326_214000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:45:00,SMM00894_20230326_214500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:50:00,SMM00894_20230326_215000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 21:55:00,SMM00894_20230326_215500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:00:00,SMM00894_20230326_220000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:05:00,SMM00894_20230326_220500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:10:00,SMM00894_20230326_221000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:15:00,SMM00894_20230326_221500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:20:00,SMM00894_20230326_222000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:25:00,SMM00894_20230326_222500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:30:00,SMM00894_20230326_223000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:35:00,SMM00894_20230326_223500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:40:00,SMM00894_20230326_224000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:45:00,SMM00894_20230326_224500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:50:00,SMM00894_20230326_225000_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 22:55:00,SMM00894_20230326_225500_0-0_no-rain_night.wav,0.0,no-rain,night,
2023-03-26 23:00:00,SMM00894_20230326_230000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-26 23:05:00,SMM00894_20230326_230500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-26 23:10:00,SMM00894_20230326_231000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-26 23:15:00,SMM00894_20230326_231500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-26 23:20:00,SMM00894_20230326_232000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-26 23:25:00,SMM00894_20230326_232500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-26 23:30:00,SMM00894_20230326_233000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-26 23:35:00,SMM00894_20230326_233500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-26 23:40:00,SMM00894_20230326_234000_0-2_light_night.wav,0.2,light,night,
2023-03-26 23:45:00,SMM00894_20230326_234500_0-2_light_night.wav,0.2,light,night,
2023-03-26 23:50:00,SMM00894_20230326_235000_0-2_light_night.wav,0.2,light,night,
2023-03-26 23:55:00,SMM00894_20230326_235500_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:00:00,SMM00894_20230327_000000_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:05:00,SMM00894_20230327_000500_0-4_moderate_night.wav,0.4,moderate,night,
2023-03-27 00:10:00,SMM00894_20230327_001000_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:15:00,SMM00894_20230327_001500_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:20:00,SMM00894_20230327_002000_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:25:00,SMM00894_20230327_002500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 00:30:00,SMM00894_20230327_003000_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:35:00,SMM00894_20230327_003500_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:40:00,SMM00894_20230327_004000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 00:45:00,SMM00894_20230327_004500_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:50:00,SMM00894_20230327_005000_0-2_light_night.wav,0.2,light,night,
2023-03-27 00:55:00,SMM00894_20230327_005500_0-2_light_night.wav,0.2,light,night,
2023-03-27 01:00:00,SMM00894_20230327_010000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 01:05:00,SMM00894_20230327_010500_0-2_light_night.wav,0.2,light,night,
2023-03-27 01:10:00,SMM00894_20230327_011000_0-4_moderate_night.wav,0.4,moderate,night,
2023-03-27 01:15:00,SMM00894_20230327_011500_0-2_light_night.wav,0.2,light,night,
2023-03-27 01:20:00,SMM00894_20230327_012000_0-2_light_night.wav,0.2,light,night,
2023-03-27 01:25:00,SMM00894_20230327_012500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 01:30:00,SMM00894_20230327_013000_0-2_no-rain_night.wav,0.2,no-rain,night,True
2023-03-27 01:35:00,SMM00894_20230327_013500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 01:40:00,SMM00894_20230327_014000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 01:45:00,SMM00894_20230327_014500_0-2_no-rain_night.wav,0.2,no-rain,night,True
2023-03-27 01:50:00,SMM00894_20230327_015000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 01:55:00,SMM00894_20230327_015500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:00:00,SMM00894_20230327_020000_0-2_no-rain_night.wav,0.2,no-rain,night,True
2023-03-27 02:05:00,SMM00894_20230327_020500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:10:00,SMM00894_20230327_021000_0-2_light_night.wav,0.2,light,night,
2023-03-27 02:15:00,SMM00894_20230327_021500_0-2_light_night.wav,0.2,light,night,
2023-03-27 02:20:00,SMM00894_20230327_022000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:25:00,SMM00894_20230327_022500_0-4_moderate_night.wav,0.4,moderate,night,True
2023-03-27 02:30:00,SMM00894_20230327_023000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:35:00,SMM00894_20230327_023500_0-2_no-rain_night.wav,0.2,no-rain,night,True
2023-03-27 02:40:00,SMM00894_20230327_024000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:45:00,SMM00894_20230327_024500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:50:00,SMM00894_20230327_025000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 02:55:00,SMM00894_20230327_025500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:00:00,SMM00894_20230327_030000_0-2_no-rain_night.wav,0.2,no-rain,night,True
2023-03-27 03:05:00,SMM00894_20230327_030500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:10:00,SMM00894_20230327_031000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:15:00,SMM00894_20230327_031500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:20:00,SMM00894_20230327_032000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:25:00,SMM00894_20230327_032500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:30:00,SMM00894_20230327_033000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:35:00,SMM00894_20230327_033500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:40:00,SMM00894_20230327_034000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:45:00,SMM00894_20230327_034500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:50:00,SMM00894_20230327_035000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 03:55:00,SMM00894_20230327_035500_0-2_no-rain_night.wav,0.2,no-rain,night,False
2023-03-27 04:00:00,SMM00894_20230327_040000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 04:05:00,SMM00894_20230327_040500_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 04:10:00,SMM00894_20230327_041000_0-0_no-rain_night.wav,0.0,no-rain,night,True
2023-03-27 04:15:00,SMM00894_20230327_041500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:20:00,SMM00894_20230327_042000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:25:00,SMM00894_20230327_042500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:30:00,SMM00894_20230327_043000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:35:00,SMM00894_20230327_043500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:40:00,SMM00894_20230327_044000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:45:00,SMM00894_20230327_044500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:50:00,SMM00894_20230327_045000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 04:55:00,SMM00894_20230327_045500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:00:00,SMM00894_20230327_050000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:05:00,SMM00894_20230327_050500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:10:00,SMM00894_20230327_051000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:15:00,SMM00894_20230327_051500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:20:00,SMM00894_20230327_052000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:25:00,SMM00894_20230327_052500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:30:00,SMM00894_20230327_053000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:35:00,SMM00894_20230327_053500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:40:00,SMM00894_20230327_054000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:45:00,SMM00894_20230327_054500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:50:00,SMM00894_20230327_055000_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 05:55:00,SMM00894_20230327_055500_0-0_no-rain_night.wav,0.0,no-rain,night,False
2023-03-27 06:00:00,SMM00894_20230327_060000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:05:00,SMM00894_20230327_060500_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:10:00,SMM00894_20230327_061000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:15:00,SMM00894_20230327_061500_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:20:00,SMM00894_20230327_062000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:25:00,SMM00894_20230327_062500_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
2023-03-27 06:30:00,SMM00894_20230327_063000_0-0_no-rain_morning.wav,0.0,no-rain,morning,False
